e, e_dot, e_int, stamp, 
-0.03332600436084369, 6.6924413696008616e-09, -0.00666520118730556, 43249000000, 
-0.0333260105732624, -1.1643662631288798e-08, -0.00666520146761798, 43351000000, 
-0.03332601519644259, -3.6118663014154485e-08, -0.006665202008703245, 43453000000, 
-0.03345582053256182, -0.00043269986433139746, -0.006673856420151121, 43521000000, 
-0.032669049162482804, 0.0021898867798659607, -0.0066300589927658134, 43623000000, 
-0.03162905325849095, 0.006089224246902901, -0.006516928196902372, 43691000000, 
-0.029801078892906, 0.009559900898589343, -0.0062732787542586505, 43793000000, 
-0.0280543137778807, 0.011915798268700822, -0.00596562972861851, 43895000000, 
-0.026297629723689896, 0.011678163897387017, -0.005610201492965107, 43997000000, 
-0.025278537594156547, 0.009252587279080515, -0.005308698739715143, 44065000000, 
-0.024054846749138284, 0.007475943248505372, -0.005042067604465648, 44167000000, 
-0.023471156469360203, 0.006024603749321146, -0.004853636054177002, 44235000000, 
-0.02285434669399882, 0.004001666850464876, -0.004692023327499821, 44337000000, 
-0.02236925709285126, 0.0036729979216964734, -0.004579650683747352, 44439000000, 
-0.021854488720195898, 0.003332859912676412, -0.004471872833803066, 44541000000, 
-0.02153391315785211, 0.0027844797833304993, -0.004383843931393285, 44609000000, 
-0.02104851446689924, 0.0026865808443221964, -0.004295794422996483, 44711000000, 
-0.02053881817417311, 0.0033169832789300044, -0.004208083053261631, 44813000000, 
-0.02023955298794863, 0.0026965382631686957, -0.004121792375268066, 44881000000, 
-0.01985781875573563, 0.002269998061458269, -0.004042412661190491, 44983000000, 
-0.019538588652505802, 0.002336547784809427, -0.003975730693079337, 45085000000, 
-0.019349560009079017, 0.0016941958221887085, -0.003916397827821364, 45187000000, 
-0.019334502660701643, 0.0006802866393471977, -0.0038815100881524306, 45289000000, 
-0.019394621407350647, -0.00015020466090543325, -0.003871912271808754, 45357000000, 
-0.019521514279665246, -0.0006233720632120113, -0.0038833758898478357, 45425000000, 
0.01885176940745522, 0.12748796938268622, -0.0013376244186373782, 45527000000, 
0.021101272661538842, 0.13540928980401362, 0.001362101852621921, 45629000000, 
0.0226987791415705, 0.012823365780384269, 0.004176788080704304, 45697000000, 
0.025257525095757533, 0.013854174780728971, 0.004603838459924459, 45799000000, 
0.025996889997269543, 0.010993702852330143, 0.0049302129489731715, 45901000000, 
0.01618192816975464, -0.030251989753342978, 0.004495756217518782, 46003000000, 
0.009045722241166634, -0.056503892520343026, 0.0034149693605460543, 46071000000, 
0.007352571237064495, -0.029431189775633814, 0.0021720147765323847, 46173000000, 
0.004307390648487159, -0.015794438642264916, 0.0013803789417812194, 46275000000, 
0.0019103309074608808, -0.018140801098678716, 0.0009046861862008357, 46377000000, 
0.003198350578089721, -0.0036968002346581277, 0.000627738142269184, 46479000000, 
0.0055629914547928525, 0.01217553515777324, 0.0007114448626895637, 46547000000, 
0.006568915322618919, 0.011235215815097328, 0.0010220171570334328, 46649000000, 
0.007400215469378153, 0.006124080048617667, 0.0013021414831193283, 46751000000, 
0.008663370368914854, 0.006981516820986448, 0.0015088334107274616, 46853000000, 
0.008655609978443744, 0.004184648363551972, 0.00164794638778245, 46921000000, 
0.007878847402687215, -0.0026150765540921294, 0.0016798551833363876, 47023000000, 
0.007172962881936317, -0.00494215698835809, 0.001580494684204485, 47125000000, 
0.006698927327746362, -0.00393306691646951, 0.0014500491741579928, 47227000000, 
0.006297340066942448, -0.002918742716646229, 0.0013446153517750086, 47295000000, 
0.005934751893501629, -0.0025472514474824425, 0.0012620679525460292, 47397000000, 
0.006091230865197602, -0.0006870306724828199, 0.0012215548550427787, 47499000000, 
0.012458975923462595, 0.02174741343320322, 0.0016323305788107886, 47567000000, 
0.012533385450679243, 0.021473848618272135, 0.0020722394826226294, 47669000000, 
0.012622137113538563, 0.0005438706335865578, 0.002507633232512027, 47771000000, 
0.01270883543527325, 0.0005848332819800214, 0.0025242905332994036, 47839000000, 
0.012715558851296339, 0.00031140579252592174, 0.0025364354266738764, 47941000000, 
0.01071223543799402, -0.0066553333242640985, 0.0024091086483042402, 48043000000, 
0.00960897348014143, -0.010355284570516364, 0.002202451184628786, 48111000000, 
0.008930222246452213, -0.005940043971806024, 0.001950095410972511, 48213000000, 
0.008103199258984848, -0.005019247403855274, 0.0017761596657052325, 48315000000, 
0.00742718239449863, -0.005010132839845275, 0.0016307069266623792, 48417000000, 
0.007402435068050097, -0.0023358806364491675, 0.0015288544481022385, 48519000000, 
0.007609270238739535, 0.0006069594808030156, 0.0014959258467525508, 48587000000, 
0.0075601771159616825, 0.0005258068263719502, 0.0015047921615167542, 48689000000, 
0.007562071909869707, -0.00015732776289942413, 0.0015154346176380618, 48757000000, 
0.0077007453535947665, 0.00046856079211027996, 0.0015215329586284105, 48859000000, 
0.007650620808838308, 0.0002951629965620029, 0.0015275625381535188, 48961000000, 
0.007498401265293187, -0.000674480294338599, 0.0015233178285150842, 49029000000, 
0.007361675993035838, -0.0009631493860082335, 0.0015007132044778221, 49131000000, 
0.007317582372054919, -0.0006027296441275578, 0.001478510642025596, 49199000000, 
0.007206655868167262, -0.0005167337495619201, 0.001459060948883868, 49301000000, 
0.00717593059547328, -0.0004721725886054657, 0.0014466779223796973, 49403000000, 
0.007280558801912704, 0.00024634311248480635, 0.0014442096843702164, 49505000000, 
0.002914552390051721, -0.014204594018071863, 0.001158069452495847, 49573000000, 
0.002413777622340236, -0.016222603931908226, 0.0008405925876203107, 49675000000, 
0.0019055427283581677, -0.003363365538978511, 0.0004822581827166749, 49777000000, 
0.0015596667071878642, -0.0028470363838412394, 0.00039193247052575123, 49845000000, 
0.0009678087088042494, -0.003125780065179728, 0.00029553454295668544, 49947000000, 
0.0014222223718580956, -0.00045814778443256193, 0.00026331318585668057, 50015000000, 
0.0019148983439584558, 0.0031569654505140213, 0.00028699529497472006, 50083000000, 
0.0023331455849550276, 0.003036410710323106, 0.00037801775338477196, 50185000000, 
0.002464329363955005, 0.0018314367333218302, 0.0004474915528578992, 50253000000, 
0.002629995868709629, 0.0009895009458486712, 0.0004951647211746441, 50355000000, 
0.0026068882440561615, 0.00047519626700385516, 0.0005134142317813864, 50457000000, 
0.002361426682860059, -0.0008952306194985662, 0.0005065540530417233, 50559000000, 
0.0021776000142754077, -0.001430960765935846, 0.0004763943294127752, 50627000000, 
0.0019837024928472304, -0.0012590806333760956, 0.00043484861266551315, 50729000000, 
0.0018176765115111918, -0.0011997450092140532, 0.00039859860124225526, 50831000000, 
0.0016965383448997767, -0.0009572138264915122, 0.0003665278232838799, 50933000000, 
0.0017039460304366517, -0.00037910160358180017, 0.000347877392456508, 51001000000, 
0.0017242327869820412, 9.231480694088148e-05, 0.00034164781082123127, 51103000000, 
0.0017627292946860735, 0.0001959442141647393, 0.00034606054080698446, 51205000000, 
0.0018044773605904322, 0.0002674819120279699, 0.0003527626294839031, 51273000000, 
0.0018670854085685233, 0.00034785371294149937, 0.0003622861375896686, 51375000000, 
0.0019111349044451356, 0.0003555251461823449, 0.0003721798449069394, 51477000000, 
-0.0009670665740888578, -0.009447173275524601, 0.0001874102492616534, 51545000000, 
-0.00116504909588279, -0.010253946667759752, -1.473205103510081e-05, 51647000000, 
-0.00130627321430698, -0.0011306888007270744, -0.00022922592561857522, 51715000000, 
-0.0015405657573344545, -0.0012517222048388816, -0.00026745920450161497, 51817000000, 
-0.0016387526938055528, -0.001108264931661909, -0.0002990394443631325, 51919000000, 
