e, e_dot, e_int, stamp, 
4.06467315934802, -0.06749149447693152, 0.8149588602373004, 63377000000, 
4.057920870839338, -0.0562275522701583, 0.8131588777805162, 63445000000, 
4.047695695385416, -0.05659154654201378, 0.8113526483715182, 63547000000, 
4.037451993949032, -0.06822958963435137, 0.8095379040115858, 63649000000, 
4.027252484810141, -0.06814403525091588, 0.8074933449429726, 63751000000, 
4.020449492521891, -0.05667500475713775, 0.8056769314187376, 63819000000, 
4.010244114096596, -0.05669456904514961, 0.8038630727619086, 63921000000, 
4.000067760033835, -0.06793910829352139, 0.8020507577768216, 64023000000, 
3.9899126295869576, -0.0677716150321291, 0.8000149669144925, 64125000000, 
3.9797507066533275, -0.06772351126835681, 0.7979820730849413, 64227000000, 
3.9729702760981076, -0.056474511629499936, 0.7961755741558928, 64295000000, 
3.9628093027993527, -0.056471346179916004, 0.7943686857033858, 64397000000, 
3.952643393557608, -0.06775627513499878, 0.7925615314970045, 64499000000, 
3.942465607895425, -0.06781231634642577, 0.7905278869501591, 64601000000, 
3.9322851421614353, -0.06786083798724214, 0.7884929429076312, 64703000000, 
3.9255019365019956, -0.056545571311431196, 0.7866835124372571, 64771000000, 
3.9153248608756117, -0.05653427095274536, 0.7848741293026028, 64873000000, 
3.90514758021756, -0.06784785428145164, 0.7830649585063445, 64975000000, 
3.894975697809958, -0.06783054355217939, 0.7810298759268752, 65077000000, 
3.8881976940885874, -0.05649962042990916, 0.7792213981410737, 65145000000, 
3.8780295565429426, -0.05648713755671775, 0.7774135298960992, 65247000000, 
3.8678630814074957, -0.06778204227030571, 0.7756060221359351, 65349000000, 
3.8610875327823604, -0.05647341253527394, 0.7737986780488533, 65417000000, 
3.850887793933304, -0.056584291580638414, 0.7719892272082106, 65519000000, 
3.840677533873254, -0.06803332969702147, 0.7701768573725947, 65621000000, 
3.8304816424120296, -0.06802050507091521, 0.7681364646812392, 65723000000, 
3.823681094586836, -0.056654797621393804, 0.7663226847248079, 65791000000, 
3.8134778743575604, -0.05667922684823079, 0.7645093740904284, 65893000000, 
3.80668205164843, -0.05666347646135309, 0.7629227347061884, 65961000000, 
3.7964938783785636, -0.05661331992998934, 0.7611102536256369, 66063000000, 
3.786302224804894, -0.06793275614512002, 0.7592985436554592, 66165000000, 
3.77610809357651, -0.06795261600684555, 0.7572602797839978, 66267000000, 
3.7693137884439674, -0.056628121203088355, 0.7554482737883581, 66335000000, 
3.759118625532739, -0.056631560145903315, 0.753636033836881, 66437000000, 
3.748918895690668, -0.06798297584433104, 0.7518234206444916, 66539000000, 
3.7421180037834536, -0.05666873916428431, 0.7500103683337906, 66607000000, 
3.7319177257224205, -0.056670566560825066, 0.7481969750131028, 66709000000, 
3.721716308983757, -0.06800564933232185, 0.7463834692326421, 66811000000, 
3.7149148213208347, -0.056676348005286016, 0.7445699237351342, 66879000000, 
3.7047136107562175, -0.056675660758465085, 0.7427563160707206, 66981000000, 
3.6945126857873296, -0.06800711844501706, 0.7409427411909587, 67083000000, 
3.6843111715624803, -0.06800813064579063, 0.7389024978737352, 67185000000, 
3.677509934029751, -0.056675839191928645, 0.7370889194253041, 67253000000, 
3.6673078947996833, -0.056677589209323344, 0.7352752666927943, 67355000000, 
3.6571053525624198, -0.06801527155777087, 0.7334615454261236, 67457000000, 
3.6503043635560366, -0.05667843747882243, 0.7316478407278759, 67525000000, 
3.640103061485244, -0.05667430359058626, 0.72983418517358, 67627000000, 
3.6299010687437123, -0.0680109827077476, 0.7280205662523329, 67729000000, 
3.619699178985976, -0.06801294166422611, 0.7259802206143289, 67831000000, 
3.6128982286171443, -0.05667613375522684, 0.7241665650897888, 67899000000, 
3.602696304338617, -0.05667624882453056, 0.7223529141294491, 68001000000, 
3.595894769293619, -0.05667819774508439, 0.720765953483292, 68069000000, 
3.5856926580705535, -0.056678820893544625, 0.7189522487801859, 68171000000, 
3.575490605549661, -0.06801387914652679, 0.7171385355275889, 68273000000, 
3.5686890926713755, -0.05667855133059341, 0.7153248237527727, 68341000000, 
3.5584868821043183, -0.05667907815114207, 0.7135111053550236, 68443000000, 
3.548284779809792, -0.06801437620527799, 0.7116973836390325, 68545000000, 
3.538082733424833, -0.06801382893161752, 0.7096569596892628, 68647000000, 
3.5312813605325464, -0.05667806425748564, 0.7078432582511448, 68715000000, 
3.5210793132994387, -0.05667806708464784, 0.7060295604837878, 68817000000, 
3.5108773859360567, -0.06801324865496561, 0.7042158706512027, 68919000000, 
3.500675415711477, -0.06801299195987227, 0.7021754743297981, 69021000000, 
3.4904734324069384, -0.06801317843039427, 0.7001350822702982, 69123000000, 
3.4836721423256614, -0.056677577952718806, 0.6983213993629385, 69191000000, 
3.473470144036744, -0.056677627900647565, 0.6965077145846229, 69293000000, 
3.463268134374585, -0.0680133598369211, 0.6946940280491327, 69395000000, 
3.4564667839754963, -0.05667786687082602, 0.692880337492455, 69463000000, 
3.4462722366491922, -0.056652992417975945, 0.6910671436666183, 69565000000, 
3.436076565006461, -0.06796739656345085, 0.68925437237541, 69667000000, 
3.429276088916037, -0.05665382577718425, 0.687441659371446, 69735000000, 
3.419077770271489, -0.05666264911657374, 0.6856286949462658, 69837000000, 
3.408878968897398, -0.06799040006213009, 0.6838155218723282, 69939000000, 
3.39867799520814, -0.06799925021116297, 0.6817756489584683, 70041000000, 
3.391876336615891, -0.0566754409383563, 0.6799622200480953, 70109000000, 
3.3816757791320176, -0.056674053587075036, 0.6781486740637366, 70211000000, 
3.371475328605785, -0.06800336003368675, 0.676335162956913, 70313000000, 
3.361274342768678, -0.06800478787779785, 0.6742950300337653, 70415000000, 
3.3510741096926755, -0.06800406304369844, 0.6722549187378093, 70517000000, 
3.3442745464963637, -0.05666598757438172, 0.6704415332638478, 70585000000, 
3.334074777287561, -0.05666444135038103, 0.66862822889844, 70687000000, 
3.323874829156863, -0.06799905779833508, 0.6668149435293858, 70789000000, 
3.3170750729146947, -0.05666568124288821, 0.665001645290608, 70857000000, 
3.306875362094301, -0.05666489020854056, 0.6631883509443905, 70959000000, 
3.29667527972753, -0.06799931062388224, 0.6613750476491017, 71061000000, 
3.2898751392653285, -0.05666740942990837, 0.659561718739144, 71129000000, 
3.2796751374689173, -0.05666714086204264, 0.657748370430785, 71231000000, 
3.269475021142716, -0.06800039374204185, 0.6559350198584641, 71333000000, 
3.2626749043790317, -0.05666744363295173, 0.6541216708660442, 71401000000, 
3.2524775236229697, -0.056658325065820726, 0.6523084966096478, 71503000000, 
3.242279649453546, -0.06798418308495258, 0.6504954718303698, 71605000000, 
3.2354797312072656, -0.05665930805234698, 0.6486824602855854, 71673000000, 
3.2252808303435208, -0.0566627303667507, 0.6468693474002888, 71775000000, 
3.215081679093261, -0.06799350704668268, 0.6450561493762699, 71877000000, 
3.2082816644922914, -0.05666388617076468, 0.6432429449286049, 71945000000, 
3.1980812989617244, -0.056667933771787915, 0.6414296428364851, 72047000000, 
3.191281431616485, -0.05666744291935514, 0.6398429596713666, 72115000000, 
3.181081546398635, -0.05666584187696463, 0.638029618465123, 72217000000, 
3.170881583708696, -0.06799949302596235, 0.6362163041149211, 72319000000, 
3.160681831546666, -0.06799904950656337, 0.6341763307769331, 72421000000, 
3.1538822227566983, -0.056664536506659445, 0.6323630425341373, 72489000000, 
3.1436826820120216, -0.0566638317821481, 0.6305497824210258, 72591000000, 
3.136882882919242, -0.056664466124853874, 0.6289631858458641, 72659000000, 
3.126683301204773, -0.0566646026908287, 0.6271499244090691, 72761000000, 
3.1164837366194993, -0.06799715433247606, 0.6253366613829009, 72863000000, 
3.1096838986346818, -0.056664675233637496, 0.6235233957639302, 72931000000, 
3.0994841163955726, -0.05666540074642216, 0.6217101167766503, 73033000000, 
3.092684342943294, -0.05666518563795927, 0.6201234905315699, 73101000000, 
3.085884538700497, -0.04533192565025157, 0.6185368665359576, 73169000000, 
3.0756847627768966, -0.05666526722132451, 0.6169502429613791, 73271000000, 
3.0654850528871185, -0.06799828604459564, 0.6151369569576342, 73373000000, 
3.058685251974349, -0.05666503600849193, 0.6133236711758909, 73441000000, 
3.048485433235133, -0.05666539883995162, 0.6115103825397733, 73543000000, 
3.041685586171071, -0.05666555267759351, 0.6099237514253701, 73611000000, 
3.0314858194475973, -0.05666537929178558, 0.6081104559235868, 73713000000, 
3.0212859619125108, -0.06799874752853412, 0.6062971578354119, 73815000000, 
3.014486088493848, -0.05666576984583097, 0.6044838579902637, 73883000000, 
3.004286292237334, -0.05666556558392285, 0.6026705561762462, 73985000000, 
2.9974863815323376, -0.05666568987170143, 0.6010839174842346, 74053000000, 
2.987286528999471, -0.05666587745954299, 0.5992706135179429, 74155000000, 
2.9770867168877864, -0.0679988821485041, 0.5974573084946397, 74257000000, 
2.9702868076270343, -0.0566657379081222, 0.5956440035676195, 74325000000, 
2.960086968530202, -0.05666582785861518, 0.5938306995363348, 74427000000, 
2.949887161870354, -0.06799881918893469, 0.592017395868506, 74529000000, 
2.9396872770899423, -0.06799897146753182, 0.5899774271660332, 74631000000, 
2.9328873599030927, -0.05666600655753751, 0.5881641199242259, 74699000000, 
2.9226875550145435, -0.05666574025132931, 0.5863508128005052, 74801000000, 
2.915887679292264, -0.056665602036095976, 0.5847641729473267, 74869000000, 
2.9056877870518014, -0.05666589320914017, 0.582950868090574, 74971000000, 
2.8954879162356053, -0.06799921018886194, 0.5811375588386447, 75073000000, 
2.888688050014665, -0.056665790123788064, 0.5793242502201381, 75141000000, 
2.878488227249192, -0.05666562995471155, 0.5775109462332976, 75243000000, 
2.868288334809712, -0.06799905068317624, 0.5756976408049046, 75345000000, 
2.8614884561603224, -0.056665903629564696, 0.5738843345479484, 75413000000, 
2.85128814961561, -0.0566672839803406, 0.572070996039043, 75515000000, 
2.8410878473867407, -0.06800202924527247, 0.5702576302108449, 75617000000, 
2.834287853115665, -0.056667654999816484, 0.5684442566745344, 75685000000, 
2.8240877390695225, -0.0566670277240607, 0.5666308959714619, 75787000000, 
2.8138876986901202, -0.0680005147518159, 0.5648175527250205, 75889000000, 
2.8070877382337214, -0.05666666945267037, 0.563004211732891, 75957000000, 
2.7968878572928038, -0.05666613799105491, 0.5611908862811096, 76059000000, 
2.7866879374850444, -0.06799933582892326, 0.559377568867438, 76161000000, 
2.7764879631493704, -0.06799964714477784, 0.5573375838618145, 76263000000, 
2.769688030259687, -0.05666635741785756, 0.5555242620596067, 76331000000, 
2.759488092465201, -0.05666623561389805, 0.553710939058284, 76433000000, 
2.7492880365589762, -0.0679999790023696, 0.5518976106189243, 76535000000, 
2.742487992586118, -0.05666699959694377, 0.5500842747740196, 76603000000, 
2.7322880257243876, -0.056666702781962286, 0.5482709369912988, 76705000000, 
2.722088045021566, -0.0679998252151733, 0.5464576042221381, 76807000000, 
2.715288005016346, -0.05666673569347136, 0.5446442717174865, 76875000000, 
2.7050879848332423, -0.05666686729441187, 0.5428309356580769, 76977000000, 
2.694888047532467, -0.06799985827959709, 0.541017602492137, 77079000000, 
2.6846880696078057, -0.06799971741812201, 0.5389776067982343, 77181000000, 
2.6778880432961976, -0.05666668078756487, 0.5371642773624313, 77249000000, 
2.667688083467295, -0.05666662046836931, 0.5353509464247532, 77351000000, 
2.6574880743485245, -0.06799989649224347, 0.5335376134074679, 77453000000, 
2.650687872018647, -0.05666737149549276, 0.5317242686556312, 77521000000, 
2.6404877297751366, -0.056667815244626496, 0.5299109117428206, 77623000000, 
2.630287689698238, -0.06800060773469656, 0.5280975527661348, 77725000000, 
2.6200875842371056, -0.06800048512676977, 0.5260575335806987, 77827000000, 
2.6132875592346463, -0.05666710154530611, 0.5242441888779993, 77895000000, 
2.6030875672377807, -0.05666672333108321, 0.5224308473806355, 77997000000, 
2.5928875765328465, -0.06799994233933256, 0.5206175135336849, 78099000000, 
2.5860876084811233, -0.05666652918885795, 0.51880418348345, 78167000000, 
2.575887607186158, -0.056666564488961534, 0.5169908528133419, 78269000000, 
2.569087562990802, -0.05666681830107064, 0.5154041852438722, 78337000000, 
2.558887547944364, -0.05666686413931347, 0.513590847874755, 78439000000, 
